AL MARTINO~JO STAFFORD~NAT KING COLE~BING CROSBY~GUY MITCHELL~ROSEMARY CLOONEY~VERA LYNN~FRANKIE LAINE~DORIS DAY AND FRANKIE LAINE~RAY MARTIN~VERA LYNN~VERA LYNN~MARIO LANZA~MAX BYGRAVES~JOHNNIE RAY
AL MARTINO~GUY MITCHELL~ROSEMARY CLOONEY~BING CROSBY~JO STAFFORD~NAT KING COLE~FRANKIE LAINE~MARIO LANZA~AL MARTINO~DORIS DAY~VERA LYNN~DORIS DAY AND FRANKIE LAINE
AL MARTINO~JO STAFFORD~ROSEMARY CLOONEY~MARIO LANZA~GUY MITCHELL~BING CROSBY~VERA LYNN~NAT KING COLE~VERA LYNN~DORIS DAY~FRANKIE LAINE~RAY MARTIN
AL MARTINO~JO STAFFORD~MARIO LANZA~BING CROSBY~GUY MITCHELL~VERA LYNN~ROSEMARY CLOONEY~DORIS DAY AND FRANKIE LAINE~KAY STARR~BING CROSBY AND JANE WYMAN~FRANKIE LAINE~NAT KING COLE~RAY MARTIN
AL MARTINO~JO STAFFORD~BING CROSBY~ROSEMARY CLOONEY~GUY MITCHELL~MARIO LANZA~VERA LYNN~KAY STARR~NAT KING COLE~DORIS DAY AND FRANKIE LAINE~FRANKIE LAINE~RAY MARTIN~WINIFRED ATWELL~BING CROSBY AND JANE WYMAN
AL MARTINO~JO STAFFORD~BING CROSBY~KAY STARR~GUY MITCHELL~ROSEMARY CLOONEY~NAT KING COLE~MANTOVANI~NAT KING COLE~JOHNNIE RAY AND THE FOUR LADS~BING CROSBY~LOUIS ARMSTRONG~TONY BRENT~VERA LYNN~DORIS DAY AND FRANKIE LAINE~MARIO LANZA~JO STAFFORD~FRANKIE LAINE
AL MARTINO~JO STAFFORD~BING CROSBY~KAY STARR~GUY MITCHELL~ROSEMARY CLOONEY~NAT KING COLE~MANTOVANI~NAT KING COLE~JOHNNIE RAY AND THE FOUR LADS~BING CROSBY~LOUIS ARMSTRONG~TONY BRENT~VERA LYNN~DORIS DAY AND FRANKIE LAINE~MARIO LANZA~JO STAFFORD~FRANKIE LAINE
AL MARTINO~JO STAFFORD~KAY STARR~GUY MITCHELL~BING CROSBY~ROSEMARY CLOONEY~MARIO LANZA~MAX BYGRAVES~LOUIS ARMSTRONG~MANTOVANI~DORIS DAY AND FRANKIE LAINE~NAT KING COLE~TONY BRENT~EDDIE FISHER
AL MARTINO~JO STAFFORD~KAY STARR~BING CROSBY~GUY MITCHELL~EDDIE FISHER~ROSEMARY CLOONEY~TONY BRENT~MARIO LANZA~LOUIS ARMSTRONG~JOHNNIE RAY AND THE FOUR LADS~DORIS DAY AND FRANKIE LAINE~MILLS BROTHERS~JIMMY YOUNG~TONY BRENT~WINIFRED ATWELL
JO STAFFORD~KAY STARR~MARIO LANZA~EDDIE FISHER~BING CROSBY~AL MARTINO~GUY MITCHELL~LOUIS ARMSTRONG~WINIFRED ATWELL~TONY BRENT~PERRY COMO AND THE RAMBLERS~TONY BRENT~TED HEATH AND HIS MUSIC~NAT KING COLE
KAY STARR~EDDIE FISHER~JO STAFFORD~AL MARTINO~MARIO LANZA~WINIFRED ATWELL~MAX BYGRAVES~LOUIS ARMSTRONG~BING CROSBY~PERRY COMO AND THE RAMBLERS~TONY BRENT~NAT KING COLE~TONY BRENT~TONY BRENT~EDDIE FISHER~NAT KING COLE
EDDIE FISHER~KAY STARR~PERRY COMO AND THE RAMBLERS~MARIO LANZA~JO STAFFORD~AL MARTINO~LOUIS ARMSTRONG~WINIFRED ATWELL~MAX BYGRAVES~AL MARTINO~BING CROSBY~TONY BRENT
PERRY COMO AND THE RAMBLERS~KAY STARR~EDDIE FISHER~MARIO LANZA~JO STAFFORD~AL MARTINO~MAX BYGRAVES~EDDIE FISHER~AL MARTINO~NAT KING COLE~LOUIS ARMSTRONG~TONY BRENT~WINIFRED ATWELL
PERRY COMO AND THE RAMBLERS~EDDIE FISHER~KAY STARR~MARIO LANZA~AL MARTINO~JO STAFFORD~AL MARTINO~LOUIS ARMSTRONG~MAX BYGRAVES~EDDIE FISHER~GUY MITCHELL~STARGAZERS~NAT KING COLE~ART AND DOTTY TODD
PERRY COMO AND THE RAMBLERS~EDDIE FISHER~MARIO LANZA~KAY STARR~GUY MITCHELL~AL MARTINO~ART AND DOTTY TODD~AL MARTINO~JO STAFFORD~LOUIS ARMSTRONG~EDDIE FISHER~MAX BYGRAVES~DICKIE VALENTINE
PERRY COMO AND THE RAMBLERS~EDDIE FISHER~GUY MITCHELL~AL MARTINO~MARIO LANZA~ART AND DOTTY TODD~DANNY KAYE~KAY STARR~AL MARTINO~EDDIE FISHER~JO STAFFORD~STARGAZERS
PERRY COMO AND THE RAMBLERS~GUY MITCHELL~EDDIE FISHER~MARIO LANZA~AL MARTINO~ART AND DOTTY TODD~STARGAZERS~JO STAFFORD~DANNY KAYE~MAX BYGRAVES~KAY STARR~JONI JAMES~AL MARTINO
GUY MITCHELL~PERRY COMO AND THE RAMBLERS~EDDIE FISHER~AL MARTINO~MARIO LANZA~STARGAZERS~ART AND DOTTY TODD~DANNY KAYE~LITA ROZA~TONY BRENT~AL MARTINO~JO STAFFORD~KAY STARR~DICKIE VALENTINE
